paragraph,label
"As the European Green Deal (EU Green Deal)  sets out various legislative and non-legislative  proposals, we continue to actively share our  experience with policymakers on how we're  transforming into a circular and climate  positive business. During FY22, we remained  active in providing fact- and experience-based  insights and contributions to the ongoing  work of the EU Green Deal, which includes the  Circular Economy Action Plan. Key topics we  contributed to included the development of  the digital product passport, eco-design for  sustainable product regulation, and the right to  repair. Read more","[0.094, 0.025, 0.038, 0.028, 0.016, 0.036, 0.009, 0.04, 0.074, 0.024, 0.037, 0.011, 0.032, 0.041, 0.009, 0.025, 0.022, 0.059, 0.023, 0.033, 0.022, 0.024, 0.027, 0.055, 0.066, 0.063, 0.02]"
"Together with the EFIC and EuroCommerce, we  supported enabling measures for sustainable  business growth within the furniture industry  as well as the harmonisation of rules, and  alignment of definitions","[0.095, 0.03, 0.062, 0.037, 0.015, 0.032, 0.01, 0.025, 0.095, 0.014, 0.081, 0.013, 0.047, 0.047, 0.01, 0.028, 0.025, 0.029, 0.029, 0.018, 0.027, 0.024, 0.026, 0.047, 0.031, 0.04, 0.011]"
We also contributed to the 2022 Circular  Economy Stakeholder Conference and EFIC’s  “The Furniture Day 2022” by sharing our  insights about developing circular capabilities  within the furniture industry,"[0.03, 0.034, 0.023, 0.023, 0.026, 0.018, 0.019, 0.042, 0.037, 0.048, 0.014, 0.028, 0.025, 0.034, 0.017, 0.023, 0.023, 0.131, 0.013, 0.034, 0.022, 0.025, 0.042, 0.048, 0.08, 0.047, 0.04]"
"By FY30, IKEA is committed to  becoming climate positive by  reducing more greenhouse  gas (GHG) emissions than the  IKEA value chain emits, while  growing the IKEA business","[0.039, 0.043, 0.038, 0.025, 0.042, 0.022, 0.022, 0.038, 0.036, 0.052, 0.02, 0.021, 0.026, 0.02, 0.033, 0.017, 0.017, 0.143, 0.012, 0.031, 0.016, 0.026, 0.038, 0.039, 0.06, 0.05, 0.021]"
This will be achieved without  relying on carbon offsetting,"[0.056, 0.019, 0.065, 0.016, 0.016, 0.038, 0.01, 0.037, 0.085, 0.029, 0.161, 0.017, 0.064, 0.018, 0.012, 0.017, 0.019, 0.015, 0.017, 0.037, 0.026, 0.052, 0.024, 0.043, 0.014, 0.021, 0.005]"
temperature increase to 1,"[0.025, 0.019, 0.029, 0.019, 0.027, 0.026, 0.02, 0.037, 0.055, 0.051, 0.039, 0.04, 0.032, 0.038, 0.018, 0.026, 0.019, 0.099, 0.017, 0.038, 0.025, 0.032, 0.044, 0.043, 0.054, 0.061, 0.025]"
by the end of the century,"[0.026, 0.019, 0.054, 0.018, 0.023, 0.016, 0.013, 0.028, 0.091, 0.052, 0.044, 0.053, 0.035, 0.027, 0.028, 0.018, 0.02, 0.128, 0.014, 0.022, 0.021, 0.036, 0.047, 0.025, 0.032, 0.041, 0.014]"
"gas emissions from the IKEA  value chain in absolute terms  in line with the 1.5°C target,1  while contributing to additional  reductions in society","[0.072, 0.016, 0.065, 0.018, 0.015, 0.039, 0.007, 0.033, 0.087, 0.025, 0.196, 0.01, 0.046, 0.017, 0.01, 0.015, 0.019, 0.014, 0.019, 0.026, 0.025, 0.053, 0.016, 0.041, 0.011, 0.021, 0.004]"
"Read more about our work on  climate change, including a detailed  breakdown of our climate footprint","[0.02, 0.015, 0.025, 0.012, 0.012, 0.015, 0.014, 0.024, 0.064, 0.034, 0.043, 0.036, 0.025, 0.099, 0.017, 0.026, 0.032, 0.036, 0.021, 0.025, 0.027, 0.018, 0.024, 0.041, 0.055, 0.149, 0.03]"
"The overall goal is, by FY30, to reduce the absolute  GHG emissions from the IKEA value chain by at least  15% compared to FY16, while still growing the IKEA  business. In addition, sub-goals are set for specific  parts of the IKEA value chain. Together, these sub- goals add up to a larger reduction than the 15% in the  overall goal","[0.018, 0.022, 0.032, 0.011, 0.011, 0.016, 0.013, 0.024, 0.055, 0.038, 0.048, 0.026, 0.025, 0.102, 0.023, 0.018, 0.028, 0.051, 0.012, 0.024, 0.024, 0.019, 0.031, 0.035, 0.056, 0.153, 0.022]"
"Trees and agricultural crops – which are used for  materials, food and fuels – absorb and store carbon  as they grow, in the plant itself and in the soil","[0.082, 0.011, 0.077, 0.026, 0.018, 0.026, 0.007, 0.027, 0.158, 0.027, 0.124, 0.017, 0.034, 0.029, 0.007, 0.022, 0.029, 0.017, 0.016, 0.025, 0.032, 0.041, 0.021, 0.017, 0.013, 0.019, 0.004]"
"removes CO2 from the atmosphere and, if the land  is responsibly managed, has a potential to reduce  climate impact. In contrast to carbon offsets, this  takes place within our supply chain and is part of how  we responsibly source materials for the IKEA range","[0.02, 0.027, 0.057, 0.018, 0.023, 0.02, 0.015, 0.028, 0.071, 0.045, 0.042, 0.051, 0.037, 0.032, 0.032, 0.018, 0.022, 0.126, 0.013, 0.02, 0.02, 0.022, 0.052, 0.022, 0.039, 0.054, 0.022]"
"A strategic goal will be set once the Land Sector and  Removals Guidance by GHG Protocol is finalised,  which is expected to be in the spring of 2023","[0.147, 0.016, 0.043, 0.031, 0.014, 0.029, 0.006, 0.028, 0.14, 0.015, 0.06, 0.012, 0.038, 0.024, 0.008, 0.025, 0.029, 0.027, 0.027, 0.016, 0.029, 0.03, 0.023, 0.048, 0.027, 0.026, 0.013]"
"accounting guidance is the final piece since the  Forestry, Agriculture and Land (FLAG) target setting  standard by Science Based Targets initiative (SBTi) was  launched in September 2022. Even though a goal has  not yet been set, we're taking actions that we know  will have a positive contribution","[0.048, 0.042, 0.067, 0.03, 0.03, 0.032, 0.017, 0.039, 0.061, 0.024, 0.053, 0.02, 0.049, 0.032, 0.019, 0.023, 0.02, 0.077, 0.017, 0.025, 0.021, 0.022, 0.051, 0.03, 0.044, 0.043, 0.018]"
"To reduce more GHG emissions than we emit,  we will contribute to additional reductions in  society by taking an extended responsibility for  the climate footprint of our customers, suppliers  and in our sourcing areas and not just the part  which we can account for as part of the IKEA  climate footprint. A strategic goal will be set  once the guidance is ready for “removing and  storing carbon” and when the framework for  going beyond has been developed by SBTi","[0.057, 0.029, 0.032, 0.03, 0.027, 0.021, 0.015, 0.044, 0.055, 0.048, 0.018, 0.023, 0.024, 0.03, 0.015, 0.023, 0.024, 0.13, 0.017, 0.031, 0.023, 0.03, 0.035, 0.048, 0.055, 0.039, 0.026]"
"We are taking actions that we know will have a  positive contribution, even though a goal has  yet to be set","[0.13, 0.018, 0.04, 0.021, 0.012, 0.042, 0.007, 0.043, 0.102, 0.016, 0.115, 0.006, 0.049, 0.024, 0.005, 0.019, 0.022, 0.01, 0.02, 0.033, 0.032, 0.052, 0.02, 0.049, 0.019, 0.021, 0.007]"
"We'll achieve our climate positive ambition  without using carbon offsets, as we firmly  believe that we need to address the root  causes of our climate footprint within our own  value chain or in connection to our customers,  suppliers, and sourcing areas. Only by doing so  can we transform into a sustainable business","[0.052, 0.014, 0.075, 0.02, 0.019, 0.03, 0.008, 0.025, 0.101, 0.028, 0.189, 0.019, 0.04, 0.021, 0.016, 0.016, 0.017, 0.025, 0.02, 0.019, 0.022, 0.053, 0.02, 0.033, 0.011, 0.024, 0.005]"
footprint in line with 1,"[0.017, 0.02, 0.033, 0.017, 0.041, 0.026, 0.027, 0.032, 0.044, 0.054, 0.032, 0.055, 0.043, 0.026, 0.028, 0.029, 0.015, 0.109, 0.016, 0.042, 0.022, 0.027, 0.057, 0.029, 0.057, 0.04, 0.018]"
2 Assessing the business impact of the Net-Zero Standard by SBTi is  currently ongoing,"[0.057, 0.021, 0.068, 0.026, 0.022, 0.021, 0.01, 0.028, 0.121, 0.032, 0.062, 0.03, 0.04, 0.028, 0.019, 0.024, 0.021, 0.086, 0.018, 0.018, 0.022, 0.03, 0.041, 0.027, 0.029, 0.039, 0.01]"
3 Effect in addition to what's required to reduce the IKEA value chain  emissions to be aligned with the 1.5°C and will never act as any discount  or offset to reach the GHG emission reduction goal,"[0.059, 0.026, 0.048, 0.025, 0.019, 0.02, 0.011, 0.04, 0.083, 0.035, 0.047, 0.025, 0.031, 0.03, 0.015, 0.027, 0.023, 0.092, 0.023, 0.021, 0.021, 0.024, 0.029, 0.049, 0.045, 0.068, 0.02]"
Goal FY30 compared to baseline (FY16) FY16: 29,"[0.056, 0.04, 0.061, 0.031, 0.029, 0.028, 0.015, 0.039, 0.07, 0.026, 0.051, 0.018, 0.042, 0.034, 0.019, 0.023, 0.02, 0.083, 0.017, 0.023, 0.021, 0.025, 0.049, 0.034, 0.042, 0.044, 0.016]"
Goal FY30 compared to FY16 FY22: 25,"[0.06, 0.028, 0.038, 0.032, 0.019, 0.016, 0.013, 0.034, 0.079, 0.032, 0.037, 0.033, 0.028, 0.032, 0.015, 0.034, 0.029, 0.082, 0.022, 0.019, 0.024, 0.022, 0.028, 0.047, 0.051, 0.069, 0.029]"
"The largest portion of the IKEA climate footprint comes from raw  material extraction and processing (52.2%) and IKEA product use in  customers’ homes (13.7%), which includes the energy consumption  of lighting and appliances over the lifetime of a product","[0.158, 0.014, 0.034, 0.02, 0.013, 0.033, 0.005, 0.037, 0.131, 0.02, 0.082, 0.006, 0.032, 0.024, 0.006, 0.019, 0.027, 0.019, 0.02, 0.024, 0.029, 0.044, 0.016, 0.053, 0.023, 0.027, 0.008]"
"For a full breakdown of the climate footprint accounting, scope 1, 2  and 3 emissions, read the IKEA Climate Report FY22","[0.128, 0.014, 0.035, 0.017, 0.011, 0.03, 0.006, 0.038, 0.127, 0.021, 0.115, 0.008, 0.04, 0.021, 0.006, 0.018, 0.027, 0.013, 0.017, 0.028, 0.033, 0.054, 0.018, 0.054, 0.018, 0.025, 0.007]"
"In FY22, the total IKEA climate footprint decreased by 1.4 million  tonnes of CO2 eq in absolute terms compared to the previous  year – a reduction of 5%. The reduction was driven by continued  strong progress in the use of renewable energy across the  value chain and significantly improving the energy efficiency for  product use at home","[0.023, 0.036, 0.09, 0.02, 0.025, 0.027, 0.011, 0.056, 0.054, 0.051, 0.031, 0.04, 0.021, 0.022, 0.029, 0.024, 0.03, 0.095, 0.043, 0.016, 0.019, 0.011, 0.018, 0.032, 0.028, 0.048, 0.054]"
"1 Historical data should not change, but we always revise historical figures if data quality or  science has improved","[0.063, 0.027, 0.035, 0.028, 0.023, 0.017, 0.013, 0.039, 0.078, 0.04, 0.025, 0.031, 0.028, 0.03, 0.018, 0.03, 0.029, 0.114, 0.019, 0.025, 0.022, 0.032, 0.037, 0.041, 0.049, 0.041, 0.022]"
"2 Includes the climate footprints of capital goods, materials connected to retail equipment and  co-worker clothing, and waste generated in IKEA operations","[0.035, 0.039, 0.04, 0.019, 0.04, 0.023, 0.025, 0.039, 0.037, 0.045, 0.021, 0.031, 0.036, 0.02, 0.032, 0.02, 0.017, 0.137, 0.012, 0.032, 0.014, 0.025, 0.057, 0.036, 0.062, 0.039, 0.017]"
"In FY22, the IKEA climate footprint is estimated to  be 25.8 million tonnes CO2 eq, a decrease of 5%  compared to FY21 and 12% compared to baseline  year FY16. When looking at how the relative  climate footprint in terms of volume produced has  developed compared to FY21, it has decreased by  4% tonnes CO2 eq per produced volume (m3) of IKEA  products. Compared to baseline FY16, the relative  reduction has been 20%","[0.044, 0.053, 0.074, 0.026, 0.03, 0.045, 0.016, 0.038, 0.064, 0.027, 0.06, 0.014, 0.06, 0.027, 0.019, 0.019, 0.019, 0.066, 0.018, 0.029, 0.019, 0.018, 0.043, 0.03, 0.039, 0.044, 0.015]"
"Comparing the performance of the IKEA climate  footprint versus the business growth is difficult  in FY22 due to high inflation and supply chain  disruptions. It’s therefore important that we  analyse the underlying performance. The decrease  in the climate footprint in FY22 can be attributed  to multiple factors, including a higher share of  renewable energy across the value chain and  improved energy efficiency of product use at home","[0.04, 0.018, 0.088, 0.022, 0.022, 0.025, 0.009, 0.024, 0.119, 0.035, 0.133, 0.032, 0.043, 0.025, 0.02, 0.018, 0.019, 0.038, 0.015, 0.022, 0.024, 0.043, 0.026, 0.026, 0.015, 0.03, 0.006]"
The decrease is also a result of lower volumes  produced,"[0.049, 0.01, 0.08, 0.022, 0.019, 0.022, 0.006, 0.021, 0.165, 0.036, 0.133, 0.026, 0.033, 0.021, 0.016, 0.017, 0.019, 0.041, 0.019, 0.015, 0.025, 0.047, 0.022, 0.02, 0.011, 0.023, 0.005]"
"The share of renewable energy for IKEA retail and  other operations increased from 57% in FY21 to  64% in FY22, with renewable electricity reaching a  share of 76%. In production, the renewable energy  share increased from 46% in FY21 to 50% in FY22,  while renewable electricity increased to 64%","[0.013, 0.019, 0.021, 0.021, 0.029, 0.016, 0.021, 0.03, 0.028, 0.058, 0.025, 0.052, 0.017, 0.061, 0.031, 0.019, 0.021, 0.111, 0.015, 0.03, 0.026, 0.038, 0.039, 0.042, 0.064, 0.057, 0.047]"
"22 - IKEA SUSTAINABILITY REPORT FY22 and hydrogen, remained flat at 6%, while the GHG  efficiency (in terms of kg CO2 eq per tonnes and  kilometres transported) improved by 11% compared  to FY21","[0.037, 0.044, 0.048, 0.024, 0.025, 0.02, 0.017, 0.036, 0.054, 0.04, 0.03, 0.035, 0.031, 0.032, 0.03, 0.021, 0.026, 0.121, 0.014, 0.02, 0.017, 0.02, 0.044, 0.037, 0.05, 0.058, 0.026]"
"Product use at home is the second largest part  of the climate footprint, and in FY22 we saw a  reduction of 20% compared to FY21. Since the  baseline year FY16, the product use at home  footprint has decreased by 45%. Additionally, we  saw a slight increase in the share of sales in IKEA  restaurants for plant-based options, increasing from  14% in FY21 to 17% in FY22, within the HUVUDROLL  range","[0.026, 0.021, 0.032, 0.016, 0.018, 0.014, 0.014, 0.034, 0.057, 0.052, 0.041, 0.035, 0.027, 0.052, 0.019, 0.021, 0.021, 0.098, 0.012, 0.031, 0.022, 0.031, 0.037, 0.044, 0.06, 0.094, 0.021]"
For the materials used in IKEA products – the  largest climate footprint – material innovation and  development plans are set and are expected to  lead to new and more efficient use of materials,"[0.044, 0.02, 0.074, 0.021, 0.023, 0.02, 0.011, 0.03, 0.095, 0.05, 0.081, 0.039, 0.035, 0.022, 0.026, 0.02, 0.019, 0.069, 0.022, 0.025, 0.023, 0.039, 0.023, 0.04, 0.024, 0.047, 0.01]"
"still difficult to draw any conclusions about the full  performance since the amount of materials used  in the IKEA range is based on estimations for most  types of materials, including the share of recycled or  renewable materials","[0.047, 0.04, 0.047, 0.024, 0.033, 0.023, 0.019, 0.041, 0.046, 0.044, 0.027, 0.025, 0.033, 0.02, 0.024, 0.021, 0.019, 0.136, 0.014, 0.03, 0.015, 0.024, 0.04, 0.037, 0.053, 0.048, 0.017]"
"In FY23, our digital development will reach  important milestones, allowing us to better analyse  performance through more accurate measurements  of the climate footprints of materials","[0.068, 0.016, 0.061, 0.02, 0.015, 0.042, 0.007, 0.031, 0.091, 0.024, 0.196, 0.01, 0.041, 0.019, 0.01, 0.016, 0.018, 0.014, 0.021, 0.023, 0.025, 0.049, 0.015, 0.045, 0.012, 0.023, 0.006]"
expected to be in place for the IKEA Sustainability  Report FY23 and IKEA Climate Report FY23,"[0.013, 0.017, 0.03, 0.011, 0.014, 0.013, 0.018, 0.029, 0.07, 0.038, 0.046, 0.06, 0.033, 0.082, 0.019, 0.031, 0.033, 0.03, 0.022, 0.027, 0.031, 0.015, 0.027, 0.035, 0.045, 0.124, 0.033]"
"1 Due to high inflation and supply chain disruptions in FY22, the climate footprint is compared against the produced volume of IKEA products, as opposed to retail  sales in the FY21 report. Produced volume was determined to be a more relevant and consistent basis for comparison since it is the main driver of the largest  portion of the climate footprint - materials","[0.054, 0.017, 0.084, 0.027, 0.021, 0.019, 0.008, 0.023, 0.162, 0.034, 0.085, 0.032, 0.035, 0.026, 0.02, 0.02, 0.022, 0.052, 0.018, 0.015, 0.026, 0.036, 0.028, 0.022, 0.014, 0.027, 0.006]"
Increasing the share of plant-based food sold  The positive trend of customers choosing plant- based food continues. The share of sales of the  plant ball and veggie ball in IKEA restaurants  increased from 14% in FY21 to 17% within the  HUVUDROLL range and from 24% in FY21 to  26% in the Swedish Food Market,"[0.059, 0.023, 0.035, 0.023, 0.026, 0.019, 0.015, 0.04, 0.065, 0.052, 0.023, 0.03, 0.03, 0.024, 0.019, 0.023, 0.022, 0.137, 0.016, 0.03, 0.02, 0.042, 0.044, 0.041, 0.043, 0.03, 0.014]"
"The launch of the new LED range SOLHETTA  in October 2021 was a success, contributing  to improving the overall efficiency (in terms  of lumen per Watt) of our lighting range by  19% and a key contributor to reducing the  footprint of product use at home by 20%  compared to FY21","[0.042, 0.056, 0.053, 0.034, 0.033, 0.03, 0.022, 0.038, 0.047, 0.032, 0.023, 0.017, 0.047, 0.027, 0.021, 0.018, 0.023, 0.093, 0.018, 0.026, 0.021, 0.016, 0.042, 0.038, 0.059, 0.045, 0.033]"
"Increasing share of renewable electricity  for production in Poland and China The renewable electricity share for  production in China increased from 32% in  FY21 to 64%, while in Poland it increased  from 76% in FY21 to 84%. This resulted in the  climate footprint of electricity consumption  in China and Poland decreasing by 0","[0.055, 0.018, 0.089, 0.026, 0.018, 0.027, 0.007, 0.023, 0.151, 0.031, 0.099, 0.025, 0.04, 0.027, 0.015, 0.018, 0.021, 0.05, 0.017, 0.018, 0.024, 0.032, 0.029, 0.023, 0.016, 0.03, 0.007]"
"million tonnes CO2 eq. The development in  China was supported by the programme to  enable the purchase of renewable electricity  for suppliers, launched in FY21","[0.013, 0.023, 0.03, 0.007, 0.014, 0.009, 0.03, 0.018, 0.041, 0.036, 0.036, 0.031, 0.035, 0.068, 0.022, 0.016, 0.037, 0.023, 0.021, 0.025, 0.019, 0.008, 0.011, 0.037, 0.045, 0.231, 0.021]"
"23 - IKEA SUSTAINABILITY REPORT FY22 Towards the phase-out of coal- and  fossil oil-based fuels in production  An additional 12 suppliers have phased  out the use of coal on-site. Overall, a  reduction of one percentage point was  achieved. Since FY16, we have reduced  the use of coal- and fossil oil-based fuels  in production from 12% to 5%, with the  aim to reach zero by FY25","[0.03, 0.029, 0.065, 0.022, 0.028, 0.018, 0.017, 0.031, 0.067, 0.05, 0.037, 0.043, 0.035, 0.023, 0.031, 0.018, 0.02, 0.129, 0.016, 0.023, 0.018, 0.025, 0.038, 0.028, 0.038, 0.054, 0.017]"
"The IKEA business has committed to reach  zero-emissions solutions for all product  transports and home deliveries1 by calendar  year 2040 at the latest, through initiatives  EV100, EV100+ and Cargo Owners for Zero  Emission Vessels (coZEV). Not only will this  reduce our greenhouse gas emissions, but  also air pollution","[0.041, 0.055, 0.044, 0.024, 0.028, 0.019, 0.025, 0.032, 0.049, 0.037, 0.024, 0.019, 0.043, 0.027, 0.021, 0.02, 0.027, 0.084, 0.016, 0.027, 0.017, 0.012, 0.028, 0.042, 0.069, 0.096, 0.027]"
The efficiency of product transports  improved by 11% compared to FY21,"[0.027, 0.032, 0.05, 0.022, 0.027, 0.019, 0.016, 0.03, 0.07, 0.045, 0.033, 0.045, 0.03, 0.033, 0.028, 0.019, 0.027, 0.126, 0.013, 0.018, 0.02, 0.02, 0.046, 0.028, 0.044, 0.054, 0.028]"
improvement was driven by an increased  share of ocean transportation and the  high share (46%) of land intermodal3  transportation,"[0.074, 0.01, 0.075, 0.024, 0.017, 0.021, 0.005, 0.022, 0.195, 0.028, 0.107, 0.02, 0.03, 0.028, 0.009, 0.02, 0.028, 0.024, 0.015, 0.019, 0.032, 0.038, 0.021, 0.016, 0.012, 0.02, 0.005]"
The renewable electricity share for IKEA  retail and other operations increased  to 76% compared to 71% in FY21,"[0.049, 0.022, 0.023, 0.021, 0.012, 0.015, 0.013, 0.028, 0.066, 0.024, 0.038, 0.018, 0.031, 0.048, 0.009, 0.03, 0.025, 0.048, 0.022, 0.025, 0.019, 0.015, 0.021, 0.062, 0.079, 0.149, 0.028]"
"achieved 100% renewable electricity in  Austria and Spain (mainland), and made  significant progress in some markets,  especially China (from 8% in FY21 to 98%  in FY22)","[0.055, 0.029, 0.047, 0.025, 0.02, 0.019, 0.013, 0.04, 0.076, 0.038, 0.052, 0.028, 0.033, 0.025, 0.017, 0.026, 0.019, 0.084, 0.025, 0.023, 0.019, 0.026, 0.024, 0.057, 0.038, 0.077, 0.018]"
"Reaching our food waste reduction goal The IKEA business reached the goal of  reducing food waste from preparing  meals in IKEA restaurants4 globally by 50%  by the end of 2022 (54%), compared to  FY17. By the end of 2022, 91% of all IKEA  stores had food waste solutions in place  (2021: 89%)","[0.085, 0.018, 0.067, 0.03, 0.015, 0.023, 0.007, 0.023, 0.141, 0.024, 0.077, 0.021, 0.034, 0.033, 0.014, 0.023, 0.023, 0.049, 0.023, 0.015, 0.025, 0.029, 0.025, 0.035, 0.025, 0.045, 0.01]"
2 Transport efficiency is measured in relative terms as kilogram  CO2 eq emitted per transported tonne and kilometre,"[0.045, 0.033, 0.051, 0.026, 0.027, 0.021, 0.016, 0.032, 0.07, 0.045, 0.027, 0.024, 0.04, 0.025, 0.021, 0.019, 0.018, 0.124, 0.015, 0.029, 0.017, 0.023, 0.042, 0.038, 0.053, 0.054, 0.014]"
"3 Land intermodal transport refers to multiple modes of transport,  such as rail, barge or short sea used in combination with trucks","[0.063, 0.015, 0.069, 0.018, 0.016, 0.037, 0.007, 0.031, 0.092, 0.026, 0.196, 0.012, 0.047, 0.018, 0.011, 0.015, 0.018, 0.016, 0.019, 0.025, 0.024, 0.054, 0.017, 0.036, 0.011, 0.021, 0.004]"
"4 Specifically, food preparation in the IKEA restaurant, bistro,  Swedish café and co-worker restaurant","[0.06, 0.013, 0.064, 0.027, 0.021, 0.014, 0.007, 0.018, 0.179, 0.036, 0.042, 0.038, 0.029, 0.031, 0.021, 0.024, 0.029, 0.071, 0.016, 0.016, 0.03, 0.027, 0.032, 0.019, 0.028, 0.031, 0.009]"
"Air pollutants and GHG emissions often come  from the same source and there is a strong  synergy between the actions needed to reduce  emissions. What has been missing for companies  is a scientifically robust method that provides the  appropriate approaches to quantify air pollutant  emissions across their value chain. To address  this, Inter IKEA Group, together with Stockholm  Environment Institute (SEI) and the Climate & Clean  Air Coalition (CCAC), developed the first-ever guide  for businesses on measuring outdoor air pollution  across value chains","[0.02, 0.015, 0.029, 0.012, 0.009, 0.014, 0.01, 0.018, 0.068, 0.03, 0.051, 0.019, 0.023, 0.134, 0.017, 0.018, 0.03, 0.03, 0.015, 0.023, 0.028, 0.019, 0.024, 0.037, 0.059, 0.156, 0.02]"
"The guide, “A Practical Guide for Business: Air  Pollutant Emission Assessment” was launched  for all companies at COP27 in Sharm El Sheikh,  Egypt, after a year's pilot trial. This year, in the IKEA  Climate Report FY22, we are publishing one of the  first-ever air pollutant emissions inventories of a  business across a value chain. Having a baseline  will enable us to manage our impact on air  pollution and set goals for reductions in the future","[0.114, 0.016, 0.062, 0.031, 0.015, 0.025, 0.006, 0.024, 0.16, 0.019, 0.062, 0.017, 0.035, 0.028, 0.011, 0.022, 0.028, 0.046, 0.024, 0.013, 0.026, 0.029, 0.028, 0.033, 0.025, 0.026, 0.01]"
"During FY22, we continued to contribute to the  work of the GHG Protocol in developing their Land  Sector and Removals Guidance. This will extend the  GHG Protocol with guidance on how to account for  and report GHG emissions and carbon removals  and storage connected to land use. The IKEA  business has been part of the Advisory Committee  and Technical Working Groups and has been  conducting pilots during the public consultation in  the fall of 2022","[0.08, 0.009, 0.065, 0.03, 0.021, 0.024, 0.005, 0.019, 0.211, 0.026, 0.071, 0.019, 0.025, 0.038, 0.007, 0.023, 0.043, 0.022, 0.012, 0.02, 0.036, 0.028, 0.025, 0.011, 0.02, 0.017, 0.006]"
"The guidance provides the accounting principles  for the target setting standard by Science Based  Targets initiative (SBTi) on land-based emissions  and removals from Forest, Land and Agriculture  (FLAG) – work that the IKEA business also  contributed to","[0.014, 0.022, 0.033, 0.008, 0.016, 0.008, 0.031, 0.018, 0.048, 0.037, 0.037, 0.034, 0.038, 0.064, 0.021, 0.017, 0.04, 0.024, 0.021, 0.024, 0.02, 0.009, 0.012, 0.034, 0.045, 0.218, 0.022]"
"The completion of the guidance is expected during  the spring of 2023. Once it's ready, we'll set a  strategic goal for removing and storing carbon  through forestry, agriculture and products as part  of our climate positive commitment. Although  the effect of removing and storing carbon will  potentially be significant, it's important to recognise  that carbon removals and storage can never replace  the drastic emission reductions needed to limit  global warming to 1.5°C. Removals and storage can  only neutralise any remaining emissions after they  have been reduced as far as possible","[0.068, 0.011, 0.062, 0.019, 0.014, 0.03, 0.005, 0.025, 0.128, 0.029, 0.176, 0.014, 0.037, 0.019, 0.011, 0.017, 0.018, 0.024, 0.019, 0.02, 0.026, 0.051, 0.017, 0.033, 0.014, 0.029, 0.005]"
"As pilots are currently ongoing and the standard  will soon be finalised, we have decided not to  disclose any performance this year","[0.081, 0.022, 0.047, 0.029, 0.014, 0.018, 0.01, 0.028, 0.112, 0.027, 0.072, 0.022, 0.031, 0.028, 0.013, 0.026, 0.027, 0.04, 0.031, 0.016, 0.025, 0.022, 0.016, 0.058, 0.03, 0.083, 0.019]"
"24 - IKEA SUSTAINABILITY REPORT FY22 Forest plantations grow faster  than the natural forests, as  described below, and can  remove carbon from the  atmosphere at a higher pace","[0.022, 0.021, 0.026, 0.022, 0.027, 0.015, 0.017, 0.034, 0.039, 0.06, 0.022, 0.047, 0.024, 0.036, 0.026, 0.02, 0.021, 0.138, 0.012, 0.033, 0.022, 0.041, 0.046, 0.036, 0.064, 0.043, 0.031]"
"When logged, CO2 remains stored in products  made from wood (An estimated lifetime of 20  years has been used for wood-based products  and excludes the effects of recycling","[0.053, 0.019, 0.026, 0.025, 0.012, 0.014, 0.011, 0.024, 0.087, 0.026, 0.042, 0.03, 0.025, 0.047, 0.013, 0.035, 0.033, 0.039, 0.029, 0.017, 0.025, 0.014, 0.017, 0.058, 0.055, 0.131, 0.035]"
"By recycling the wood at the end of a product's  life, the removed carbon continues to be stored","[0.046, 0.044, 0.046, 0.027, 0.029, 0.024, 0.02, 0.036, 0.049, 0.037, 0.022, 0.018, 0.038, 0.027, 0.026, 0.018, 0.019, 0.116, 0.016, 0.028, 0.016, 0.02, 0.042, 0.044, 0.064, 0.058, 0.021]"
"By prolonging the life of wood-based products,  the removed carbon remains stored even longer","[0.013, 0.021, 0.072, 0.016, 0.02, 0.012, 0.016, 0.028, 0.076, 0.036, 0.101, 0.059, 0.066, 0.035, 0.03, 0.024, 0.015, 0.056, 0.015, 0.031, 0.018, 0.047, 0.05, 0.019, 0.024, 0.044, 0.006]"
Natural forests play a crucial role for climate change mitigation,"[0.025, 0.027, 0.021, 0.02, 0.026, 0.015, 0.021, 0.041, 0.033, 0.056, 0.017, 0.037, 0.025, 0.035, 0.018, 0.024, 0.022, 0.132, 0.012, 0.04, 0.021, 0.033, 0.043, 0.045, 0.076, 0.05, 0.033]"
"example they grow slower than the plantation, and reach an even state  of carbon removed and stored. At the same time, these areas are of great  importance due to their already stored carbon and biodiversity. They need to  be an integral part of any landscape approach to secure healthy ecosystems","[0.113, 0.022, 0.047, 0.028, 0.016, 0.037, 0.009, 0.039, 0.094, 0.021, 0.042, 0.011, 0.037, 0.033, 0.009, 0.023, 0.024, 0.052, 0.026, 0.027, 0.028, 0.028, 0.027, 0.053, 0.044, 0.043, 0.018]"
"A simplified model of removing and storing carbon through the establishment of fast growing tree plantations plus  restoration of natural forests on degraded land, including the effect of prolonging the carbon storage effect through  wood based products and recycling. Trees from responsibly managed forest plantations absorb substantial amounts of carbon  dioxide (CO2) from the atmosphere. When trees are made into wood-based products, they act as temporary carbon storage","[0.027, 0.04, 0.05, 0.023, 0.052, 0.02, 0.023, 0.036, 0.029, 0.067, 0.024, 0.024, 0.024, 0.015, 0.052, 0.013, 0.013, 0.153, 0.011, 0.033, 0.015, 0.032, 0.033, 0.031, 0.044, 0.042, 0.015]"
