paragraph,label
與客戶合作，透過綠色金流，以具體行動緩解氣候變遷風險，引領產業一起推動減碳淨零的目標，成為台灣綠色能源產業鏈的先行者,"[0.047, 0.037, 0.059, 0.093, 0.04, 0.085, 0.038, 0.027, 0.022, 0.021, 0.063, 0.013, 0.052, 0.024, 0.012, 0.023, 0.016, 0.02, 0.056, 0.029, 0.034, 0.041, 0.022, 0.034, 0.016, 0.012, 0.015]"
亦用於台灣的可再生能源領域，包括亞洲最大海上風電項目允能雲林風場的融資需求,"[0.036, 0.054, 0.06, 0.097, 0.044, 0.065, 0.051, 0.031, 0.014, 0.016, 0.073, 0.01, 0.061, 0.022, 0.012, 0.024, 0.017, 0.013, 0.063, 0.026, 0.038, 0.036, 0.017, 0.027, 0.011, 0.013, 0.018]"
興櫃掛牌，辦理安集科技公司（核心業務：高效能太陽能模組等）可轉換公司債籌資達新台幣台電及台積電承銷綠色債券,"[0.052, 0.032, 0.055, 0.085, 0.049, 0.098, 0.031, 0.026, 0.025, 0.02, 0.054, 0.012, 0.046, 0.025, 0.015, 0.024, 0.016, 0.018, 0.07, 0.025, 0.032, 0.041, 0.021, 0.043, 0.013, 0.008, 0.015]"
國泰產險以保險本業回應氣候變遷倡議，首創綠色保險商品，讓產業夥伴跟大眾享有適用的保障,"[0.071, 0.026, 0.061, 0.075, 0.044, 0.069, 0.03, 0.027, 0.019, 0.016, 0.077, 0.015, 0.041, 0.039, 0.015, 0.03, 0.017, 0.019, 0.047, 0.027, 0.028, 0.057, 0.031, 0.039, 0.019, 0.007, 0.006]"
能源公共建設」及「活化國土」雙重效益，達到政府、企業與在地三贏的指標性案例,"[0.064, 0.043, 0.057, 0.098, 0.058, 0.078, 0.035, 0.036, 0.02, 0.024, 0.042, 0.009, 0.033, 0.026, 0.016, 0.024, 0.022, 0.019, 0.051, 0.029, 0.039, 0.044, 0.018, 0.03, 0.012, 0.008, 0.015]"
億、太陽能投資累積超過的併網裝置容量,"[0.065, 0.031, 0.064, 0.077, 0.051, 0.061, 0.033, 0.027, 0.02, 0.017, 0.096, 0.014, 0.037, 0.032, 0.018, 0.027, 0.018, 0.016, 0.052, 0.021, 0.031, 0.059, 0.021, 0.036, 0.013, 0.008, 0.007]"
年針對水力、太陽能、風電電廠及設備保險，共新增承保新台幣億元,"[0.068, 0.03, 0.05, 0.089, 0.067, 0.067, 0.035, 0.023, 0.016, 0.019, 0.073, 0.01, 0.03, 0.03, 0.025, 0.027, 0.015, 0.018, 0.063, 0.018, 0.028, 0.065, 0.021, 0.039, 0.012, 0.006, 0.006]"
識以發展潛在再生能源業務,"[0.062, 0.026, 0.051, 0.072, 0.057, 0.059, 0.033, 0.023, 0.018, 0.018, 0.093, 0.016, 0.028, 0.036, 0.026, 0.029, 0.018, 0.022, 0.056, 0.015, 0.029, 0.074, 0.026, 0.039, 0.011, 0.006, 0.006]"
的原則下，同時鼓勵支持環保的汽車駕駛人，幫助台灣交通工具轉型,"[0.062, 0.032, 0.044, 0.078, 0.043, 0.07, 0.048, 0.03, 0.013, 0.016, 0.075, 0.013, 0.041, 0.025, 0.016, 0.028, 0.017, 0.016, 0.075, 0.02, 0.033, 0.068, 0.021, 0.042, 0.009, 0.007, 0.009]"
座大安森林公園面積,"[0.079, 0.027, 0.045, 0.078, 0.037, 0.086, 0.028, 0.034, 0.022, 0.018, 0.047, 0.011, 0.033, 0.026, 0.013, 0.026, 0.021, 0.016, 0.083, 0.025, 0.039, 0.05, 0.017, 0.049, 0.013, 0.008, 0.017]"
共自行車傷害險」已有高雄、台南、台北、新北、桃園、苗栗、屏東、新竹、金門及嘉義等十縣市投保，為超過岸風電案股權專案融資，積極投入對各種再生能源的融資項目,"[0.066, 0.025, 0.047, 0.075, 0.05, 0.067, 0.027, 0.022, 0.023, 0.016, 0.083, 0.015, 0.029, 0.044, 0.025, 0.03, 0.019, 0.021, 0.062, 0.013, 0.027, 0.067, 0.03, 0.044, 0.012, 0.006, 0.007]"
萬人次提供保障，彌補公共自行車族無保險保障的風險缺口，滿足綠色消費者的多元需求,"[0.032, 0.042, 0.063, 0.101, 0.042, 0.058, 0.05, 0.023, 0.017, 0.018, 0.084, 0.017, 0.056, 0.027, 0.015, 0.026, 0.017, 0.016, 0.055, 0.02, 0.04, 0.044, 0.023, 0.027, 0.012, 0.011, 0.014]"
國泰投信為國內第一家獲准設立子公司發行私募股權基金之投信公司,"[0.06, 0.033, 0.055, 0.084, 0.058, 0.086, 0.03, 0.022, 0.02, 0.019, 0.082, 0.01, 0.035, 0.031, 0.02, 0.024, 0.017, 0.018, 0.061, 0.018, 0.028, 0.048, 0.02, 0.038, 0.015, 0.008, 0.009]"
效與減碳成效連結，由管理階層到執行單位，塑造組織文化重視減碳作為,"[0.058, 0.029, 0.055, 0.076, 0.037, 0.094, 0.03, 0.026, 0.019, 0.017, 0.086, 0.012, 0.039, 0.03, 0.014, 0.026, 0.016, 0.017, 0.068, 0.019, 0.033, 0.054, 0.022, 0.043, 0.011, 0.007, 0.009]"
氧化碳排放來源，主要是外購電力,"[0.047, 0.036, 0.052, 0.092, 0.053, 0.07, 0.042, 0.023, 0.017, 0.019, 0.087, 0.012, 0.038, 0.033, 0.022, 0.024, 0.017, 0.02, 0.053, 0.019, 0.028, 0.055, 0.026, 0.033, 0.015, 0.01, 0.009]"
提升用電效率，積極接軌政府能源轉型目標及國際倡議,"[0.081, 0.027, 0.04, 0.058, 0.059, 0.067, 0.018, 0.023, 0.03, 0.022, 0.082, 0.008, 0.024, 0.039, 0.035, 0.025, 0.029, 0.023, 0.066, 0.011, 0.029, 0.062, 0.021, 0.04, 0.015, 0.007, 0.01]"
為長者活動基金，達到「減重、綠電、公益」之正向循環,"[0.063, 0.033, 0.051, 0.081, 0.047, 0.063, 0.036, 0.027, 0.017, 0.016, 0.093, 0.012, 0.036, 0.032, 0.017, 0.028, 0.018, 0.015, 0.061, 0.018, 0.035, 0.065, 0.02, 0.04, 0.01, 0.007, 0.008]"
為綠能公益模式少見的創舉，為金融業再生能源轉供購電（）合作案設備的首例,"[0.07, 0.024, 0.051, 0.066, 0.057, 0.068, 0.026, 0.021, 0.022, 0.019, 0.091, 0.014, 0.026, 0.04, 0.028, 0.028, 0.019, 0.02, 0.062, 0.014, 0.028, 0.065, 0.024, 0.043, 0.012, 0.006, 0.006]"
運碳數據管理」兩策略達成零碳排目標,"[0.065, 0.038, 0.047, 0.094, 0.05, 0.08, 0.038, 0.026, 0.016, 0.017, 0.067, 0.01, 0.039, 0.027, 0.015, 0.027, 0.017, 0.015, 0.064, 0.023, 0.033, 0.046, 0.018, 0.041, 0.016, 0.009, 0.011]"
％使用再生能源,"[0.053, 0.042, 0.057, 0.1, 0.059, 0.068, 0.037, 0.023, 0.018, 0.017, 0.086, 0.01, 0.036, 0.032, 0.02, 0.026, 0.019, 0.013, 0.064, 0.017, 0.03, 0.042, 0.017, 0.032, 0.012, 0.009, 0.01]"
管理」方面，國泰世華銀行透過配置智慧電表，導入可視化能源管理系統方案,"[0.053, 0.031, 0.059, 0.094, 0.054, 0.071, 0.036, 0.022, 0.019, 0.018, 0.071, 0.016, 0.033, 0.035, 0.021, 0.028, 0.017, 0.018, 0.058, 0.019, 0.034, 0.055, 0.024, 0.038, 0.013, 0.007, 0.009]"
國泰人壽則逐步汰換老舊設備，藉由設置太陽能板及推動綠建築設計，落實營運減碳,"[0.072, 0.028, 0.048, 0.087, 0.058, 0.081, 0.029, 0.026, 0.023, 0.019, 0.072, 0.01, 0.029, 0.03, 0.018, 0.024, 0.018, 0.016, 0.059, 0.022, 0.03, 0.056, 0.017, 0.043, 0.014, 0.009, 0.01]"
設備使用綠電及餘電換發憑證，或透過「國家再生能源憑證交易中心」取得憑證，抵減溫室氣體排放量,"[0.042, 0.033, 0.056, 0.083, 0.041, 0.071, 0.046, 0.027, 0.02, 0.019, 0.063, 0.02, 0.06, 0.021, 0.015, 0.032, 0.017, 0.018, 0.067, 0.026, 0.041, 0.046, 0.025, 0.03, 0.013, 0.009, 0.014]"
除了持續汰換重大能耗設備，國泰金控各子公司陸續在大樓屋頂建置太陽能發電面板,"[0.048, 0.04, 0.062, 0.098, 0.048, 0.071, 0.042, 0.024, 0.017, 0.017, 0.078, 0.013, 0.041, 0.029, 0.016, 0.025, 0.018, 0.014, 0.061, 0.02, 0.037, 0.045, 0.018, 0.033, 0.012, 0.009, 0.012]"
萬度電；國泰世華銀行啟用的屏東分行，在分行屋頂架設太陽能板，除了避免直接曝曬，更可以發電，「自發自用」供據點營運使用，創造長期正向效益,"[0.086, 0.033, 0.041, 0.078, 0.057, 0.064, 0.024, 0.031, 0.024, 0.021, 0.081, 0.007, 0.027, 0.032, 0.023, 0.029, 0.026, 0.013, 0.07, 0.019, 0.03, 0.05, 0.015, 0.035, 0.015, 0.01, 0.01]"
標準：財產保險服務碳足跡類別規則（），做為未來同業可採用的典範,"[0.039, 0.039, 0.069, 0.105, 0.042, 0.077, 0.032, 0.021, 0.025, 0.017, 0.067, 0.012, 0.053, 0.034, 0.015, 0.021, 0.017, 0.016, 0.057, 0.022, 0.033, 0.035, 0.024, 0.031, 0.017, 0.011, 0.015]"
國泰在主要辦公大樓採用自動感應的節水裝置，水龍頭或馬桶等用水設備均使用水標章產發送讓同仁清楚認知縮短用水時間，共同響應用水及廢水減量,"[0.037, 0.041, 0.059, 0.099, 0.045, 0.073, 0.046, 0.025, 0.017, 0.018, 0.065, 0.015, 0.056, 0.024, 0.016, 0.026, 0.016, 0.019, 0.061, 0.023, 0.035, 0.043, 0.026, 0.03, 0.013, 0.009, 0.015]"
再生電腦，贈予有需求的社福團體或偏鄉學校,"[0.048, 0.035, 0.073, 0.096, 0.046, 0.066, 0.038, 0.022, 0.019, 0.017, 0.077, 0.014, 0.047, 0.03, 0.017, 0.026, 0.018, 0.017, 0.067, 0.02, 0.034, 0.038, 0.02, 0.029, 0.015, 0.01, 0.012]"
之企業，國泰依循《永續採購指南》妥善管理供應鏈,"[0.038, 0.04, 0.06, 0.097, 0.047, 0.07, 0.043, 0.023, 0.018, 0.018, 0.075, 0.015, 0.051, 0.027, 0.019, 0.025, 0.016, 0.017, 0.062, 0.022, 0.034, 0.044, 0.023, 0.03, 0.013, 0.01, 0.013]"
年重新簽署永續採購宣言，落實永續採購並強化供應鏈管理,"[0.067, 0.027, 0.055, 0.082, 0.059, 0.066, 0.028, 0.023, 0.022, 0.019, 0.088, 0.013, 0.027, 0.036, 0.021, 0.027, 0.018, 0.018, 0.058, 0.017, 0.033, 0.056, 0.018, 0.04, 0.013, 0.008, 0.008]"
國泰的採購管理辦法秉持綠色採購精神，將具環保、綠能、省水標章的產品納入優先採購,"[0.053, 0.031, 0.061, 0.093, 0.043, 0.097, 0.032, 0.028, 0.022, 0.02, 0.046, 0.013, 0.04, 0.027, 0.012, 0.025, 0.017, 0.018, 0.067, 0.029, 0.042, 0.04, 0.02, 0.037, 0.013, 0.008, 0.016]"
永續採購指南，有助企業避免因供應鏈管理不當帶來的商業風險，在財務、環境與商譽等方面更有保障。同時也能具體發揮企業影響力，透過永續採購相關要求及供應商教育訓練，不間斷地溝通永續觀念，期待供應商一起投入對環境、社會、經濟永續的關懷，提升供應商對於永續的重視,"[0.045, 0.039, 0.064, 0.104, 0.042, 0.078, 0.037, 0.024, 0.021, 0.017, 0.068, 0.012, 0.051, 0.03, 0.013, 0.024, 0.016, 0.015, 0.06, 0.023, 0.033, 0.037, 0.022, 0.032, 0.016, 0.011, 0.014]"
以往，企業採購大多以節省成本為優先考量，但只在乎成本的同時也忽略了有問題的供應商可能使公司陷入環境、人權等商業風險,"[0.046, 0.039, 0.063, 0.101, 0.051, 0.087, 0.035, 0.021, 0.021, 0.018, 0.071, 0.01, 0.045, 0.029, 0.015, 0.022, 0.016, 0.013, 0.063, 0.024, 0.031, 0.036, 0.017, 0.033, 0.015, 0.011, 0.013]"
國泰金控推動在地經濟發展，落實在地採購,"[0.07, 0.029, 0.043, 0.075, 0.061, 0.065, 0.033, 0.024, 0.016, 0.019, 0.09, 0.012, 0.026, 0.031, 0.026, 0.029, 0.018, 0.018, 0.061, 0.016, 0.029, 0.068, 0.02, 0.043, 0.012, 0.007, 0.007]"
信治理、健康職場、勞動人權、永續環境、公平營運交易、消費者關注和社會公益等利害關係人關心的七大核心面向檢視供應商，不但降低了採購風險，整體效益其實更是遠遠大於原先所節省的成本,"[0.054, 0.034, 0.058, 0.093, 0.04, 0.073, 0.033, 0.026, 0.025, 0.016, 0.059, 0.014, 0.048, 0.037, 0.015, 0.026, 0.022, 0.017, 0.061, 0.022, 0.035, 0.043, 0.026, 0.034, 0.017, 0.01, 0.015]"
）工作小組，提前辨識與評估氣候相關風險，董事會監督氣候相關風險管理情況,"[0.052, 0.036, 0.051, 0.096, 0.043, 0.089, 0.037, 0.024, 0.018, 0.02, 0.077, 0.012, 0.035, 0.029, 0.014, 0.026, 0.019, 0.015, 0.057, 0.02, 0.04, 0.048, 0.018, 0.037, 0.013, 0.009, 0.013]"
定期向董事會呈報氣候風險與機會之工作進展,"[0.067, 0.031, 0.051, 0.093, 0.057, 0.091, 0.035, 0.026, 0.018, 0.022, 0.056, 0.011, 0.029, 0.026, 0.016, 0.025, 0.018, 0.017, 0.065, 0.023, 0.039, 0.05, 0.016, 0.042, 0.01, 0.006, 0.01]"
各子公司推動氣候相關工作,"[0.06, 0.026, 0.038, 0.067, 0.065, 0.068, 0.034, 0.022, 0.015, 0.018, 0.095, 0.014, 0.024, 0.034, 0.035, 0.027, 0.017, 0.024, 0.055, 0.013, 0.023, 0.08, 0.028, 0.044, 0.012, 0.006, 0.006]"
辨識氣候相關風險短中長期對於自身營運、投融資、保險商品之潛在財務影響，並召集相關單位以質化方式共同鑑別重大氣候風險與機會，研擬因應措施,"[0.048, 0.034, 0.057, 0.089, 0.04, 0.075, 0.038, 0.029, 0.025, 0.018, 0.058, 0.017, 0.052, 0.028, 0.012, 0.028, 0.021, 0.017, 0.062, 0.024, 0.046, 0.042, 0.024, 0.03, 0.013, 0.009, 0.019]"
建立完善的氣候管理程序，包括：辨識、衡量、回應及控管等步驟，並持續監控,"[0.042, 0.039, 0.059, 0.107, 0.049, 0.089, 0.035, 0.024, 0.019, 0.019, 0.06, 0.012, 0.04, 0.028, 0.016, 0.024, 0.015, 0.015, 0.064, 0.022, 0.036, 0.043, 0.02, 0.037, 0.011, 0.007, 0.014]"
將氣候風險納入考量，強化風險管理能力,"[0.061, 0.038, 0.044, 0.09, 0.046, 0.077, 0.043, 0.03, 0.018, 0.018, 0.047, 0.013, 0.044, 0.026, 0.016, 0.029, 0.02, 0.019, 0.07, 0.022, 0.034, 0.045, 0.025, 0.039, 0.015, 0.008, 0.015]"
依循策略與風險管理，設定溫室氣體管理、使用再生能源、低碳投融資相關指標目標，每年定期對外揭露，詳見對應章節或相關資訊,"[0.067, 0.031, 0.058, 0.082, 0.063, 0.068, 0.022, 0.019, 0.029, 0.02, 0.093, 0.01, 0.026, 0.044, 0.027, 0.023, 0.018, 0.019, 0.05, 0.016, 0.024, 0.052, 0.02, 0.038, 0.015, 0.009, 0.006]"
國泰透過董事會來監督及決策氣候相關議題，並設立專責單位推動氣候變遷相關因應作為，強化不同業務別與集團內部交流，提升氣候管理,"[0.05, 0.041, 0.066, 0.1, 0.055, 0.064, 0.039, 0.025, 0.019, 0.019, 0.079, 0.012, 0.043, 0.028, 0.015, 0.026, 0.018, 0.014, 0.052, 0.025, 0.036, 0.039, 0.016, 0.029, 0.016, 0.012, 0.012]"
司風控長擔任委員，每月召集會議，詳見風險管理組織架構,"[0.047, 0.043, 0.056, 0.107, 0.045, 0.07, 0.045, 0.025, 0.014, 0.017, 0.086, 0.01, 0.043, 0.026, 0.016, 0.024, 0.016, 0.015, 0.062, 0.02, 0.03, 0.045, 0.018, 0.032, 0.014, 0.011, 0.011]"
工作小組，檢視各業務項下之氣候相關風險，將結果向總經理集團推動永續事務專責單位，為企業永續委員會之秘書單位，直屬總經理，每半年報告，並將氣候風險監理情形併入執行工作報告中，定期提交風險管理委員會審議，向董事會呈報運作情況。各子公司亦設立推動永續事務之秘書單位，強化跨公司的每年呈報工作成果至審計委員會及董事會,"[0.074, 0.034, 0.046, 0.092, 0.053, 0.08, 0.037, 0.032, 0.018, 0.025, 0.048, 0.01, 0.029, 0.023, 0.013, 0.026, 0.022, 0.016, 0.059, 0.029, 0.048, 0.046, 0.013, 0.041, 0.012, 0.009, 0.015]"
永續相關業務溝通整合,"[0.051, 0.033, 0.061, 0.09, 0.049, 0.069, 0.035, 0.022, 0.019, 0.017, 0.078, 0.014, 0.038, 0.034, 0.021, 0.025, 0.017, 0.02, 0.066, 0.017, 0.03, 0.053, 0.023, 0.037, 0.012, 0.008, 0.01]"
年凝聚集團共識，建構永續策略藍圖，進而深化主軸溝通，確立永續發展方向。其他氣候相關內容，詳見國泰金控《氣候相關財務揭露報告書》,"[0.039, 0.036, 0.06, 0.105, 0.047, 0.067, 0.041, 0.022, 0.016, 0.017, 0.085, 0.015, 0.045, 0.031, 0.017, 0.024, 0.015, 0.017, 0.054, 0.021, 0.034, 0.052, 0.023, 0.032, 0.014, 0.01, 0.012]"
等發布之氣候情境，辦理情境分析、財務衝擊量化、擬定因應措施,"[0.034, 0.039, 0.07, 0.092, 0.054, 0.082, 0.037, 0.023, 0.021, 0.025, 0.075, 0.015, 0.039, 0.03, 0.018, 0.02, 0.019, 0.017, 0.059, 0.02, 0.038, 0.038, 0.018, 0.032, 0.01, 0.009, 0.015]"
擔保品遭受天然災害時，將使資產價值下跌，導致授信戶違約機率上升,"[0.041, 0.037, 0.077, 0.089, 0.062, 0.085, 0.032, 0.026, 0.023, 0.02, 0.06, 0.013, 0.048, 0.027, 0.018, 0.024, 0.017, 0.016, 0.055, 0.025, 0.036, 0.035, 0.022, 0.03, 0.013, 0.007, 0.014]"
鄉鎮地區進行風險分級，分析高氣候風險案件的違約損失，以適時調整房貸策略規劃,"[0.075, 0.024, 0.044, 0.08, 0.037, 0.092, 0.024, 0.027, 0.028, 0.018, 0.046, 0.012, 0.037, 0.035, 0.014, 0.026, 0.019, 0.019, 0.069, 0.024, 0.035, 0.051, 0.025, 0.052, 0.017, 0.007, 0.014]"
兩種碳價情境進行評估，計算因轉型風險所衍生之信用風險預期損失金額,"[0.061, 0.038, 0.041, 0.094, 0.045, 0.074, 0.043, 0.032, 0.013, 0.017, 0.072, 0.008, 0.039, 0.024, 0.016, 0.024, 0.016, 0.015, 0.071, 0.022, 0.029, 0.064, 0.018, 0.041, 0.011, 0.009, 0.011]"
風險，貸後持續追蹤風險變化,"[0.043, 0.036, 0.053, 0.101, 0.041, 0.078, 0.043, 0.026, 0.014, 0.02, 0.076, 0.012, 0.048, 0.025, 0.016, 0.025, 0.013, 0.018, 0.056, 0.028, 0.032, 0.052, 0.024, 0.032, 0.017, 0.011, 0.011]"
國泰世華銀行定期監控高氣候風險地區之不動產擔保品風險概況，持續精進氣候風險相關管理框架，並按情境分析結果針對房貸擔保品鑑價相關規則進行檢視並提出因應計畫,"[0.037, 0.042, 0.078, 0.106, 0.047, 0.084, 0.033, 0.02, 0.02, 0.017, 0.073, 0.009, 0.056, 0.028, 0.015, 0.022, 0.013, 0.014, 0.062, 0.026, 0.029, 0.03, 0.018, 0.028, 0.017, 0.011, 0.011]"
之有價證券價值下跌，間皆造成持有投資人之資產淨值損失,"[0.073, 0.032, 0.05, 0.083, 0.043, 0.087, 0.031, 0.036, 0.025, 0.022, 0.038, 0.013, 0.037, 0.024, 0.014, 0.027, 0.024, 0.02, 0.061, 0.027, 0.042, 0.046, 0.022, 0.038, 0.013, 0.008, 0.019]"
嚴重程度、營運涉入程度、營業項目比重、面對氣候變遷的準備程度，區分不可投資及關注名單,"[0.081, 0.024, 0.047, 0.072, 0.047, 0.087, 0.026, 0.027, 0.028, 0.022, 0.043, 0.012, 0.033, 0.031, 0.017, 0.025, 0.021, 0.021, 0.068, 0.025, 0.036, 0.052, 0.022, 0.049, 0.016, 0.007, 0.013]"
因子，且不定期及定期檢視既有投資部位表現,"[0.082, 0.027, 0.046, 0.079, 0.039, 0.085, 0.025, 0.032, 0.033, 0.02, 0.038, 0.013, 0.034, 0.031, 0.014, 0.027, 0.027, 0.021, 0.057, 0.025, 0.043, 0.047, 0.025, 0.038, 0.016, 0.008, 0.018]"
並全面修訂委外合約，增加投資時須考量氣候變遷因子，並請委外單位每年說明其氣候變遷作為,"[0.037, 0.039, 0.067, 0.097, 0.043, 0.085, 0.03, 0.019, 0.028, 0.017, 0.073, 0.012, 0.053, 0.037, 0.018, 0.021, 0.016, 0.015, 0.06, 0.022, 0.029, 0.032, 0.024, 0.033, 0.019, 0.012, 0.014]"
運用最新模型及資料庫數據回溯計算，組合實體風險降低,"[0.062, 0.032, 0.048, 0.078, 0.054, 0.064, 0.042, 0.025, 0.014, 0.017, 0.082, 0.015, 0.031, 0.031, 0.024, 0.03, 0.019, 0.019, 0.065, 0.016, 0.031, 0.067, 0.023, 0.038, 0.01, 0.006, 0.007]"
損 害， 將 使 公 司 的 理 賠 支 出 增 加,"[0.039, 0.038, 0.063, 0.091, 0.042, 0.085, 0.037, 0.023, 0.023, 0.019, 0.07, 0.013, 0.054, 0.03, 0.014, 0.023, 0.017, 0.016, 0.061, 0.024, 0.034, 0.036, 0.023, 0.032, 0.016, 0.011, 0.015]"
持續營運計畫及資產配置策略重要依據,"[0.061, 0.034, 0.051, 0.079, 0.059, 0.07, 0.036, 0.023, 0.016, 0.019, 0.088, 0.013, 0.028, 0.034, 0.024, 0.026, 0.019, 0.02, 0.058, 0.015, 0.03, 0.063, 0.021, 0.038, 0.011, 0.006, 0.008]"
程度，進而適時調整清償能力與風險配置,"[0.043, 0.041, 0.06, 0.098, 0.053, 0.072, 0.043, 0.028, 0.018, 0.019, 0.058, 0.016, 0.051, 0.024, 0.015, 0.029, 0.016, 0.018, 0.05, 0.027, 0.038, 0.045, 0.026, 0.031, 0.014, 0.007, 0.013]"
國泰產險定期檢視氣候變遷各種情境對於颱洪災害損失之預期變化，作為未來承接業務及再保險安排之長期規劃參考；同時藉由壓力測試納入氣候變遷因子，檢視其全性及潛在衝擊，並定期檢視與加強安全檢修,"[0.078, 0.024, 0.043, 0.06, 0.058, 0.076, 0.026, 0.023, 0.022, 0.021, 0.078, 0.011, 0.026, 0.036, 0.026, 0.027, 0.021, 0.023, 0.067, 0.014, 0.029, 0.07, 0.024, 0.045, 0.011, 0.005, 0.006]"
、定期演練，以增強適應氣候變遷之韌性,"[0.054, 0.029, 0.049, 0.086, 0.047, 0.054, 0.041, 0.026, 0.016, 0.015, 0.07, 0.02, 0.04, 0.038, 0.021, 0.035, 0.018, 0.021, 0.053, 0.017, 0.034, 0.07, 0.037, 0.035, 0.012, 0.005, 0.008]"
情境下發生之颱洪巨災對於清償能力之影響，以確保風險尚屬可承擔之範圍,"[0.049, 0.036, 0.053, 0.087, 0.046, 0.084, 0.042, 0.027, 0.017, 0.018, 0.065, 0.013, 0.046, 0.026, 0.016, 0.025, 0.016, 0.017, 0.072, 0.021, 0.032, 0.046, 0.022, 0.04, 0.012, 0.008, 0.013]"
繁，甚至可能成為未來新常態,"[0.052, 0.038, 0.047, 0.08, 0.038, 0.076, 0.039, 0.035, 0.024, 0.021, 0.059, 0.012, 0.053, 0.026, 0.012, 0.027, 0.022, 0.016, 0.056, 0.03, 0.042, 0.041, 0.021, 0.038, 0.017, 0.013, 0.019]"
賠資料及「台灣氣候變遷推估資訊與調適知識平台」情境模擬資料建立內部模型，分析升溫對於全病因死亡率與就醫率的影響，了解台灣各縣市民眾對於不同溫度適應能力,"[0.042, 0.037, 0.065, 0.097, 0.042, 0.074, 0.034, 0.023, 0.019, 0.015, 0.087, 0.011, 0.058, 0.027, 0.016, 0.023, 0.014, 0.015, 0.064, 0.022, 0.027, 0.043, 0.023, 0.032, 0.016, 0.01, 0.012]"
，對於保險理賠之影響非屬重大風險,"[0.076, 0.025, 0.044, 0.08, 0.052, 0.063, 0.033, 0.025, 0.02, 0.021, 0.064, 0.016, 0.026, 0.034, 0.028, 0.029, 0.022, 0.023, 0.064, 0.016, 0.03, 0.074, 0.027, 0.038, 0.011, 0.006, 0.007]"
後續將持續精進，以確切掌握保險商品的氣候風險,"[0.042, 0.044, 0.061, 0.102, 0.05, 0.073, 0.044, 0.023, 0.017, 0.019, 0.083, 0.011, 0.046, 0.026, 0.017, 0.023, 0.017, 0.013, 0.062, 0.022, 0.033, 0.041, 0.017, 0.03, 0.012, 0.011, 0.011]"
國家財政難以支應退休年金需求，以及全民健保醫療負荷加重之困境,"[0.095, 0.023, 0.051, 0.075, 0.057, 0.075, 0.019, 0.024, 0.038, 0.023, 0.051, 0.012, 0.025, 0.036, 0.021, 0.027, 0.022, 0.02, 0.054, 0.02, 0.034, 0.062, 0.023, 0.041, 0.011, 0.004, 0.006]"
界的貧富差距，貧窮人口持續受到「經濟暴力」的不平等對待,"[0.038, 0.048, 0.066, 0.113, 0.043, 0.058, 0.046, 0.025, 0.017, 0.016, 0.06, 0.015, 0.056, 0.029, 0.015, 0.025, 0.018, 0.018, 0.061, 0.021, 0.035, 0.036, 0.023, 0.028, 0.014, 0.011, 0.017]"
國泰關心國人的身心健康及財務穩健，協助社會大眾為邁入超高齡社會預做準備，期能以核心職能協助企業客戶檢視自家公司體質，更希望促進民眾的個人生理、心理及財務健康，提升台灣整體社會福祉,"[0.044, 0.039, 0.062, 0.093, 0.046, 0.074, 0.043, 0.023, 0.015, 0.016, 0.088, 0.013, 0.046, 0.031, 0.018, 0.026, 0.016, 0.018, 0.057, 0.018, 0.028, 0.046, 0.027, 0.031, 0.014, 0.008, 0.009]"
議題，為因應高齡化趨勢發展需求，國泰戮力投入各項提升國人身心健康的專案計畫，以降低家庭醫療及照顧等費用、減緩社會醫療成本負擔為目標,"[0.054, 0.031, 0.05, 0.094, 0.064, 0.067, 0.037, 0.023, 0.017, 0.018, 0.07, 0.015, 0.034, 0.033, 0.022, 0.031, 0.017, 0.019, 0.06, 0.018, 0.032, 0.057, 0.024, 0.037, 0.013, 0.006, 0.009]"
年持續進行之「中之条研究」研究成果，及衛獎」肯定,"[0.052, 0.037, 0.057, 0.1, 0.046, 0.072, 0.039, 0.024, 0.016, 0.016, 0.08, 0.012, 0.043, 0.03, 0.017, 0.026, 0.017, 0.016, 0.059, 0.02, 0.031, 0.05, 0.023, 0.035, 0.014, 0.008, 0.011]"
運動對於失智預防具顯著功效,"[0.036, 0.046, 0.082, 0.094, 0.054, 0.07, 0.03, 0.02, 0.025, 0.017, 0.079, 0.011, 0.061, 0.031, 0.017, 0.022, 0.015, 0.016, 0.05, 0.024, 0.028, 0.03, 0.022, 0.026, 0.019, 0.012, 0.013]"
然的健康數據，包括運動心率、睡眠活動等多元數據，有效幫助會員養成長期固定的健康習慣,"[0.046, 0.04, 0.064, 0.09, 0.052, 0.058, 0.05, 0.026, 0.013, 0.019, 0.093, 0.014, 0.042, 0.027, 0.017, 0.026, 0.017, 0.016, 0.05, 0.024, 0.034, 0.053, 0.018, 0.028, 0.012, 0.01, 0.008]"
狀況，顯示養成每日健走習慣，有助減緩老化失能,"[0.052, 0.051, 0.035, 0.081, 0.043, 0.082, 0.053, 0.04, 0.011, 0.021, 0.062, 0.006, 0.046, 0.016, 0.014, 0.025, 0.014, 0.013, 0.072, 0.034, 0.027, 0.046, 0.013, 0.049, 0.014, 0.015, 0.015]"
