paragraph,label
"To progress towards our circular  transformation, it’s essential to engage  with our customers in new ways and enable  them to make circularity a part of their daily  lives. Over the years, we’ve conducted and  reported on numerous circular customer  service offers in various markets. In FY22,  using insights and learnings from these  experiences, we took the step of formally  creating the IKEA Core Circular Customer  Offer. We’re developing ways to make  it possible for customers to pass on,  refurbish, care for, maintain and upgrade  products in ways that are convenient for  them, available when they need them,  and close to their homes. This will help  customers extend the lifespans of their  products and maintain the value of the  materials in their products for longer","[0.091, 0.012, 0.03, 0.016, 0.021, 0.078, 0.007, 0.042, 0.084, 0.029, 0.071, 0.008, 0.033, 0.026, 0.009, 0.019, 0.022, 0.01, 0.023, 0.07, 0.04, 0.075, 0.015, 0.067, 0.024, 0.013, 0.008]"
We’ve defined the key development areas of  the offer and are currently creating and testing  initiatives within them,"[0.049, 0.013, 0.048, 0.023, 0.018, 0.109, 0.003, 0.024, 0.165, 0.021, 0.045, 0.007, 0.031, 0.045, 0.007, 0.015, 0.015, 0.015, 0.021, 0.043, 0.038, 0.018, 0.019, 0.046, 0.044, 0.025, 0.023]"
"Prolonging the lifespans of sofas through  repair and refurbishment in Poland Sofas experience a lot of everyday use,  making them susceptible to wear and tear  over time. In FY22, we continued to test  sofa repair and refurbishment services in  IKEA Poland.1 We gained experience and an  understanding of the challenges and costs  connected to reverse logistics, refurbishing  competence, and resale of refurbished  sofas. The test also confirmed sufficient  customer demand to prolong the lifespan  of IKEA sofas through sales of repaired/ refurbished sofas, repair services, and a do- it-yourself furniture spare parts offer","[0.027, 0.075, 0.056, 0.05, 0.099, 0.072, 0.031, 0.052, 0.026, 0.031, 0.069, 0.013, 0.026, 0.018, 0.025, 0.017, 0.015, 0.032, 0.016, 0.025, 0.031, 0.036, 0.025, 0.035, 0.011, 0.013, 0.026]"
"to overcome, such as securing the  knowledge of which furniture spare parts  are most needed, the amount of skilled  labour and level of expertise required for  refurbishment, and the cost of logistics","[0.024, 0.015, 0.011, 0.049, 0.028, 0.045, 0.013, 0.026, 0.024, 0.078, 0.021, 0.022, 0.005, 0.055, 0.015, 0.009, 0.032, 0.074, 0.014, 0.024, 0.044, 0.097, 0.017, 0.063, 0.024, 0.017, 0.099]"
We’re now making more furniture spare  parts for sofas available to customers and  are further testing repair at the IKEA store  and third-party locations,"[0.012, 0.045, 0.096, 0.015, 0.035, 0.06, 0.01, 0.081, 0.032, 0.041, 0.02, 0.029, 0.018, 0.017, 0.042, 0.022, 0.034, 0.041, 0.072, 0.014, 0.021, 0.007, 0.014, 0.021, 0.012, 0.015, 0.115]"
1  IKEA Poland is operated by the franchisee Ingka Group,"[0.008, 0.021, 0.011, 0.033, 0.031, 0.036, 0.017, 0.018, 0.024, 0.06, 0.012, 0.04, 0.011, 0.042, 0.032, 0.012, 0.039, 0.051, 0.009, 0.03, 0.053, 0.042, 0.031, 0.03, 0.049, 0.016, 0.175]"
2 The number reported in FY21 was for both assembly parts and furniture  spare parts. We’ve now separated these two types of parts to be more  accurate and transparent in our reporting. Though furniture spare  parts have been a small percentage of the reported figure in the past  (around 1%) we’re working to increase the amount of furniture spare  parts delivered to customers,"[0.054, 0.022, 0.032, 0.013, 0.017, 0.041, 0.013, 0.061, 0.052, 0.025, 0.064, 0.016, 0.078, 0.02, 0.005, 0.026, 0.015, 0.012, 0.013, 0.124, 0.025, 0.06, 0.031, 0.069, 0.036, 0.015, 0.004]"
3 IKEA Singapore is operated by the franchisee Ikano Group,"[0.015, 0.064, 0.057, 0.048, 0.154, 0.033, 0.037, 0.026, 0.019, 0.061, 0.029, 0.013, 0.02, 0.012, 0.072, 0.01, 0.011, 0.056, 0.01, 0.032, 0.025, 0.026, 0.02, 0.026, 0.025, 0.019, 0.019]"
"18 - IKEA SUSTAINABILITY REPORT FY22 Growing our spare parts offer Customers can order assembly parts (such  as nuts, bolts and screws that are shown in  assembly instructions) through an online  tool. In FY22, we provided more than 21","[0.016, 0.015, 0.015, 0.042, 0.031, 0.024, 0.013, 0.023, 0.018, 0.081, 0.014, 0.032, 0.006, 0.042, 0.038, 0.008, 0.03, 0.113, 0.011, 0.019, 0.037, 0.083, 0.023, 0.042, 0.034, 0.015, 0.113]"
million assembly parts to enable customers  to prolong the lifespan of IKEA products  (FY21: 18 million),"[0.068, 0.018, 0.026, 0.03, 0.013, 0.018, 0.005, 0.02, 0.175, 0.024, 0.026, 0.028, 0.013, 0.028, 0.016, 0.028, 0.053, 0.017, 0.039, 0.009, 0.053, 0.011, 0.008, 0.055, 0.022, 0.046, 0.083]"
"We’re developing solutions to provide  furniture spare parts, such as back and seat  cushions. This includes solutions that are  globally scalable, offering a convenient way  to order while keeping furniture spare parts  affordable for customers","[0.021, 0.02, 0.053, 0.04, 0.082, 0.101, 0.025, 0.013, 0.053, 0.033, 0.086, 0.023, 0.032, 0.046, 0.029, 0.03, 0.014, 0.011, 0.057, 0.024, 0.035, 0.027, 0.019, 0.047, 0.011, 0.008, 0.007]"
"In FY22, IKEA Singapore3 partnered with Carousell, an online  marketplace for second-hand selling, to inspire and empower  consumers to take part in the circular economy. Local celebrities  got involved to help create conversations around circularity and  customers who bought or sold IKEA furniture on the platform  received rewards","[0.056, 0.036, 0.024, 0.061, 0.045, 0.023, 0.042, 0.039, 0.03, 0.021, 0.009, 0.025, 0.026, 0.095, 0.007, 0.054, 0.046, 0.016, 0.01, 0.073, 0.03, 0.022, 0.059, 0.023, 0.055, 0.013, 0.011]"
Our commitment to sharing knowledge and  working together with others to advance the  transformation toward the circular economy  continues through our advocacy efforts,"[0.063, 0.025, 0.034, 0.012, 0.016, 0.035, 0.019, 0.064, 0.033, 0.022, 0.084, 0.013, 0.092, 0.017, 0.009, 0.024, 0.015, 0.01, 0.021, 0.075, 0.022, 0.077, 0.03, 0.097, 0.019, 0.011, 0.003]"
"While we continue to learn more about  our own business capabilities within these  areas, we also engage in open dialogue with  policymakers and other partners","[0.027, 0.095, 0.012, 0.031, 0.03, 0.012, 0.067, 0.069, 0.014, 0.011, 0.007, 0.017, 0.064, 0.054, 0.01, 0.05, 0.015, 0.015, 0.011, 0.075, 0.013, 0.028, 0.078, 0.076, 0.034, 0.018, 0.011]"
"As the European Green Deal (EU Green Deal)  sets out various legislative and non-legislative  proposals, we continue to actively share our  experience with policymakers on how we're  transforming into a circular and climate  positive business. During FY22, we remained  active in providing fact- and experience-based  insights and contributions to the ongoing  work of the EU Green Deal, which includes the  Circular Economy Action Plan. Key topics we  contributed to included the development of  the digital product passport, eco-design for  sustainable product regulation, and the right to  repair. Read more","[0.065, 0.016, 0.035, 0.031, 0.014, 0.018, 0.005, 0.024, 0.128, 0.025, 0.02, 0.039, 0.013, 0.022, 0.019, 0.04, 0.055, 0.021, 0.073, 0.009, 0.047, 0.008, 0.007, 0.047, 0.023, 0.042, 0.095]"
"Together with the EFIC and EuroCommerce, we  supported enabling measures for sustainable  business growth within the furniture industry  as well as the harmonisation of rules, and  alignment of definitions","[0.021, 0.015, 0.013, 0.053, 0.027, 0.044, 0.014, 0.025, 0.02, 0.08, 0.022, 0.02, 0.006, 0.048, 0.014, 0.008, 0.027, 0.086, 0.014, 0.026, 0.04, 0.095, 0.016, 0.059, 0.026, 0.02, 0.105]"
We also contributed to the 2022 Circular  Economy Stakeholder Conference and EFIC’s  “The Furniture Day 2022” by sharing our  insights about developing circular capabilities  within the furniture industry,"[0.009, 0.021, 0.015, 0.014, 0.056, 0.051, 0.018, 0.031, 0.06, 0.061, 0.012, 0.079, 0.014, 0.028, 0.037, 0.028, 0.042, 0.026, 0.019, 0.022, 0.07, 0.014, 0.032, 0.025, 0.015, 0.009, 0.134]"
"By FY30, IKEA is committed to  becoming climate positive by  reducing more greenhouse  gas (GHG) emissions than the  IKEA value chain emits, while  growing the IKEA business","[0.004, 0.005, 0.014, 0.014, 0.105, 0.073, 0.034, 0.013, 0.025, 0.068, 0.025, 0.119, 0.025, 0.011, 0.08, 0.038, 0.014, 0.017, 0.031, 0.044, 0.06, 0.027, 0.028, 0.011, 0.013, 0.005, 0.036]"
This will be achieved without  relying on carbon offsetting,"[0.022, 0.083, 0.033, 0.023, 0.043, 0.1, 0.015, 0.037, 0.099, 0.025, 0.041, 0.014, 0.028, 0.046, 0.016, 0.013, 0.046, 0.019, 0.01, 0.015, 0.033, 0.013, 0.039, 0.034, 0.013, 0.017, 0.069]"
temperature increase to 1,"[0.019, 0.015, 0.01, 0.047, 0.032, 0.047, 0.017, 0.023, 0.024, 0.086, 0.015, 0.025, 0.006, 0.044, 0.016, 0.01, 0.033, 0.076, 0.016, 0.026, 0.046, 0.078, 0.019, 0.057, 0.026, 0.015, 0.118]"
by the end of the century,"[0.021, 0.023, 0.016, 0.031, 0.036, 0.035, 0.012, 0.026, 0.046, 0.07, 0.012, 0.032, 0.006, 0.057, 0.03, 0.011, 0.053, 0.068, 0.009, 0.016, 0.055, 0.042, 0.03, 0.041, 0.026, 0.013, 0.128]"
"gas emissions from the IKEA  value chain in absolute terms  in line with the 1.5°C target,1  while contributing to additional  reductions in society","[0.04, 0.026, 0.036, 0.039, 0.032, 0.036, 0.029, 0.038, 0.031, 0.034, 0.029, 0.025, 0.041, 0.048, 0.006, 0.032, 0.031, 0.016, 0.009, 0.141, 0.031, 0.035, 0.034, 0.024, 0.076, 0.02, 0.008]"
"Read more about our work on  climate change, including a detailed  breakdown of our climate footprint","[0.054, 0.023, 0.044, 0.055, 0.045, 0.033, 0.03, 0.034, 0.038, 0.027, 0.018, 0.035, 0.023, 0.082, 0.006, 0.04, 0.052, 0.019, 0.008, 0.077, 0.038, 0.022, 0.047, 0.015, 0.062, 0.014, 0.011]"
"The overall goal is, by FY30, to reduce the absolute  GHG emissions from the IKEA value chain by at least  15% compared to FY16, while still growing the IKEA  business. In addition, sub-goals are set for specific  parts of the IKEA value chain. Together, these sub- goals add up to a larger reduction than the 15% in the  overall goal","[0.013, 0.037, 0.017, 0.03, 0.058, 0.05, 0.017, 0.035, 0.05, 0.064, 0.021, 0.033, 0.01, 0.042, 0.028, 0.011, 0.034, 0.059, 0.007, 0.021, 0.05, 0.042, 0.039, 0.036, 0.019, 0.014, 0.114]"
"Trees and agricultural crops – which are used for  materials, food and fuels – absorb and store carbon  as they grow, in the plant itself and in the soil","[0.012, 0.022, 0.033, 0.012, 0.015, 0.016, 0.026, 0.035, 0.02, 0.029, 0.078, 0.042, 0.075, 0.025, 0.028, 0.021, 0.015, 0.041, 0.013, 0.081, 0.015, 0.072, 0.034, 0.027, 0.079, 0.073, 0.011]"
"removes CO2 from the atmosphere and, if the land  is responsibly managed, has a potential to reduce  climate impact. In contrast to carbon offsets, this  takes place within our supply chain and is part of how  we responsibly source materials for the IKEA range","[0.063, 0.033, 0.048, 0.024, 0.032, 0.052, 0.014, 0.056, 0.073, 0.026, 0.085, 0.017, 0.045, 0.023, 0.009, 0.022, 0.016, 0.017, 0.015, 0.058, 0.029, 0.061, 0.028, 0.066, 0.017, 0.014, 0.006]"
"A strategic goal will be set once the Land Sector and  Removals Guidance by GHG Protocol is finalised,  which is expected to be in the spring of 2023","[0.042, 0.043, 0.032, 0.011, 0.016, 0.019, 0.019, 0.066, 0.049, 0.025, 0.046, 0.033, 0.072, 0.026, 0.014, 0.037, 0.021, 0.02, 0.017, 0.074, 0.022, 0.043, 0.034, 0.084, 0.045, 0.033, 0.009]"
"accounting guidance is the final piece since the  Forestry, Agriculture and Land (FLAG) target setting  standard by Science Based Targets initiative (SBTi) was  launched in September 2022. Even though a goal has  not yet been set, we're taking actions that we know  will have a positive contribution","[0.03, 0.038, 0.074, 0.079, 0.04, 0.094, 0.025, 0.031, 0.021, 0.019, 0.086, 0.007, 0.058, 0.028, 0.006, 0.017, 0.013, 0.017, 0.032, 0.049, 0.035, 0.027, 0.015, 0.029, 0.031, 0.024, 0.024]"
"To reduce more GHG emissions than we emit,  we will contribute to additional reductions in  society by taking an extended responsibility for  the climate footprint of our customers, suppliers  and in our sourcing areas and not just the part  which we can account for as part of the IKEA  climate footprint. A strategic goal will be set  once the guidance is ready for “removing and  storing carbon” and when the framework for  going beyond has been developed by SBTi","[0.072, 0.014, 0.031, 0.032, 0.013, 0.016, 0.006, 0.017, 0.156, 0.027, 0.027, 0.033, 0.014, 0.025, 0.017, 0.031, 0.059, 0.017, 0.05, 0.01, 0.055, 0.01, 0.007, 0.043, 0.025, 0.06, 0.072]"
"We are taking actions that we know will have a  positive contribution, even though a goal has  yet to be set","[0.057, 0.018, 0.055, 0.046, 0.035, 0.088, 0.029, 0.018, 0.031, 0.045, 0.037, 0.02, 0.043, 0.036, 0.023, 0.037, 0.016, 0.048, 0.074, 0.04, 0.024, 0.034, 0.029, 0.035, 0.021, 0.012, 0.004]"
"We'll achieve our climate positive ambition  without using carbon offsets, as we firmly  believe that we need to address the root  causes of our climate footprint within our own  value chain or in connection to our customers,  suppliers, and sourcing areas. Only by doing so  can we transform into a sustainable business","[0.02, 0.074, 0.024, 0.014, 0.025, 0.074, 0.013, 0.044, 0.118, 0.021, 0.03, 0.018, 0.032, 0.049, 0.014, 0.013, 0.054, 0.016, 0.007, 0.017, 0.038, 0.012, 0.049, 0.035, 0.015, 0.022, 0.095]"
footprint in line with 1,"[0.014, 0.015, 0.058, 0.008, 0.045, 0.015, 0.038, 0.014, 0.098, 0.071, 0.039, 0.059, 0.039, 0.05, 0.041, 0.019, 0.062, 0.013, 0.048, 0.021, 0.044, 0.009, 0.008, 0.027, 0.012, 0.065, 0.016]"
2 Assessing the business impact of the Net-Zero Standard by SBTi is  currently ongoing,"[0.031, 0.008, 0.031, 0.013, 0.015, 0.037, 0.004, 0.016, 0.18, 0.04, 0.082, 0.01, 0.023, 0.081, 0.022, 0.018, 0.027, 0.017, 0.014, 0.025, 0.055, 0.046, 0.027, 0.029, 0.029, 0.038, 0.012]"
3 Effect in addition to what's required to reduce the IKEA value chain  emissions to be aligned with the 1.5°C and will never act as any discount  or offset to reach the GHG emission reduction goal,"[0.015, 0.04, 0.068, 0.081, 0.061, 0.122, 0.019, 0.016, 0.039, 0.04, 0.051, 0.011, 0.026, 0.034, 0.024, 0.01, 0.011, 0.022, 0.03, 0.033, 0.037, 0.022, 0.015, 0.037, 0.021, 0.02, 0.04]"
Goal FY30 compared to baseline (FY16) FY16: 29,"[0.015, 0.082, 0.026, 0.016, 0.038, 0.065, 0.015, 0.041, 0.091, 0.028, 0.026, 0.023, 0.023, 0.059, 0.022, 0.013, 0.056, 0.02, 0.008, 0.015, 0.037, 0.014, 0.048, 0.035, 0.014, 0.016, 0.101]"
Goal FY30 compared to FY16 FY22: 25,"[0.021, 0.078, 0.025, 0.018, 0.024, 0.086, 0.012, 0.04, 0.107, 0.019, 0.027, 0.016, 0.032, 0.049, 0.015, 0.012, 0.049, 0.018, 0.007, 0.016, 0.034, 0.013, 0.058, 0.034, 0.018, 0.019, 0.095]"
"The largest portion of the IKEA climate footprint comes from raw  material extraction and processing (52.2%) and IKEA product use in  customers’ homes (13.7%), which includes the energy consumption  of lighting and appliances over the lifetime of a product","[0.029, 0.007, 0.034, 0.014, 0.016, 0.032, 0.004, 0.013, 0.18, 0.041, 0.078, 0.011, 0.025, 0.083, 0.023, 0.021, 0.027, 0.018, 0.015, 0.025, 0.057, 0.047, 0.028, 0.024, 0.031, 0.034, 0.009]"
"For a full breakdown of the climate footprint accounting, scope 1, 2  and 3 emissions, read the IKEA Climate Report FY22","[0.015, 0.017, 0.013, 0.037, 0.028, 0.032, 0.012, 0.022, 0.025, 0.072, 0.012, 0.035, 0.006, 0.047, 0.028, 0.009, 0.042, 0.078, 0.011, 0.019, 0.049, 0.059, 0.026, 0.038, 0.031, 0.012, 0.16]"
"In FY22, the total IKEA climate footprint decreased by 1.4 million  tonnes of CO2 eq in absolute terms compared to the previous  year – a reduction of 5%. The reduction was driven by continued  strong progress in the use of renewable energy across the  value chain and significantly improving the energy efficiency for  product use at home","[0.012, 0.038, 0.022, 0.018, 0.058, 0.111, 0.017, 0.033, 0.091, 0.043, 0.034, 0.031, 0.021, 0.038, 0.018, 0.016, 0.04, 0.02, 0.011, 0.021, 0.051, 0.019, 0.037, 0.03, 0.011, 0.011, 0.093]"
"1 Historical data should not change, but we always revise historical figures if data quality or  science has improved","[0.015, 0.035, 0.103, 0.014, 0.029, 0.048, 0.008, 0.075, 0.031, 0.042, 0.02, 0.029, 0.017, 0.016, 0.041, 0.024, 0.034, 0.042, 0.1, 0.014, 0.019, 0.006, 0.01, 0.024, 0.015, 0.019, 0.109]"
"2 Includes the climate footprints of capital goods, materials connected to retail equipment and  co-worker clothing, and waste generated in IKEA operations","[0.013, 0.013, 0.014, 0.037, 0.041, 0.059, 0.015, 0.021, 0.037, 0.087, 0.016, 0.051, 0.007, 0.043, 0.03, 0.015, 0.035, 0.052, 0.019, 0.024, 0.063, 0.053, 0.025, 0.039, 0.019, 0.009, 0.112]"
"In FY22, the IKEA climate footprint is estimated to  be 25.8 million tonnes CO2 eq, a decrease of 5%  compared to FY21 and 12% compared to baseline  year FY16. When looking at how the relative  climate footprint in terms of volume produced has  developed compared to FY21, it has decreased by  4% tonnes CO2 eq per produced volume (m3) of IKEA  products. Compared to baseline FY16, the relative  reduction has been 20%","[0.015, 0.014, 0.052, 0.008, 0.041, 0.013, 0.04, 0.014, 0.098, 0.071, 0.037, 0.059, 0.04, 0.052, 0.042, 0.019, 0.063, 0.014, 0.048, 0.021, 0.045, 0.011, 0.008, 0.028, 0.013, 0.069, 0.015]"
"Comparing the performance of the IKEA climate  footprint versus the business growth is difficult  in FY22 due to high inflation and supply chain  disruptions. It’s therefore important that we  analyse the underlying performance. The decrease  in the climate footprint in FY22 can be attributed  to multiple factors, including a higher share of  renewable energy across the value chain and  improved energy efficiency of product use at home","[0.014, 0.02, 0.028, 0.021, 0.024, 0.009, 0.013, 0.019, 0.022, 0.028, 0.004, 0.078, 0.012, 0.042, 0.104, 0.022, 0.063, 0.065, 0.012, 0.007, 0.053, 0.012, 0.054, 0.012, 0.066, 0.008, 0.126]"
The decrease is also a result of lower volumes  produced,"[0.019, 0.046, 0.039, 0.053, 0.114, 0.055, 0.029, 0.025, 0.016, 0.074, 0.034, 0.012, 0.012, 0.015, 0.064, 0.007, 0.013, 0.063, 0.011, 0.034, 0.032, 0.048, 0.015, 0.031, 0.025, 0.023, 0.039]"
"The share of renewable energy for IKEA retail and  other operations increased from 57% in FY21 to  64% in FY22, with renewable electricity reaching a  share of 76%. In production, the renewable energy  share increased from 46% in FY21 to 50% in FY22,  while renewable electricity increased to 64%","[0.042, 0.011, 0.038, 0.019, 0.016, 0.085, 0.003, 0.018, 0.159, 0.026, 0.1, 0.008, 0.024, 0.059, 0.013, 0.011, 0.019, 0.013, 0.014, 0.032, 0.04, 0.052, 0.021, 0.048, 0.023, 0.022, 0.014]"
"22 - IKEA SUSTAINABILITY REPORT FY22 and hydrogen, remained flat at 6%, while the GHG  efficiency (in terms of kg CO2 eq per tonnes and  kilometres transported) improved by 11% compared  to FY21","[0.066, 0.012, 0.046, 0.012, 0.024, 0.069, 0.008, 0.035, 0.094, 0.029, 0.099, 0.011, 0.054, 0.026, 0.011, 0.026, 0.015, 0.011, 0.026, 0.059, 0.036, 0.059, 0.023, 0.065, 0.018, 0.009, 0.003]"
"Product use at home is the second largest part  of the climate footprint, and in FY22 we saw a  reduction of 20% compared to FY21. Since the  baseline year FY16, the product use at home  footprint has decreased by 45%. Additionally, we  saw a slight increase in the share of sales in IKEA  restaurants for plant-based options, increasing from  14% in FY21 to 17% in FY22, within the HUVUDROLL  range","[0.069, 0.01, 0.047, 0.023, 0.022, 0.096, 0.004, 0.021, 0.157, 0.026, 0.073, 0.008, 0.027, 0.036, 0.009, 0.018, 0.016, 0.012, 0.023, 0.045, 0.041, 0.037, 0.014, 0.049, 0.027, 0.016, 0.009]"
For the materials used in IKEA products – the  largest climate footprint – material innovation and  development plans are set and are expected to  lead to new and more efficient use of materials,"[0.018, 0.015, 0.016, 0.041, 0.028, 0.044, 0.013, 0.023, 0.034, 0.058, 0.028, 0.041, 0.008, 0.047, 0.028, 0.016, 0.037, 0.05, 0.018, 0.028, 0.065, 0.075, 0.018, 0.036, 0.026, 0.018, 0.119]"
"still difficult to draw any conclusions about the full  performance since the amount of materials used  in the IKEA range is based on estimations for most  types of materials, including the share of recycled or  renewable materials","[0.021, 0.056, 0.065, 0.051, 0.113, 0.031, 0.04, 0.028, 0.015, 0.046, 0.041, 0.017, 0.019, 0.023, 0.072, 0.011, 0.013, 0.053, 0.009, 0.034, 0.027, 0.046, 0.023, 0.03, 0.026, 0.024, 0.017]"
"In FY23, our digital development will reach  important milestones, allowing us to better analyse  performance through more accurate measurements  of the climate footprints of materials","[0.019, 0.032, 0.024, 0.037, 0.04, 0.063, 0.018, 0.022, 0.059, 0.058, 0.023, 0.031, 0.015, 0.052, 0.025, 0.012, 0.042, 0.035, 0.012, 0.024, 0.073, 0.033, 0.027, 0.038, 0.018, 0.017, 0.105]"
expected to be in place for the IKEA Sustainability  Report FY23 and IKEA Climate Report FY23,"[0.08, 0.015, 0.041, 0.027, 0.044, 0.043, 0.014, 0.023, 0.049, 0.022, 0.079, 0.028, 0.014, 0.054, 0.046, 0.032, 0.026, 0.02, 0.048, 0.011, 0.035, 0.075, 0.023, 0.079, 0.008, 0.007, 0.006]"
"1 Due to high inflation and supply chain disruptions in FY22, the climate footprint is compared against the produced volume of IKEA products, as opposed to retail  sales in the FY21 report. Produced volume was determined to be a more relevant and consistent basis for comparison since it is the main driver of the largest  portion of the climate footprint - materials","[0.01, 0.041, 0.017, 0.021, 0.039, 0.07, 0.014, 0.03, 0.078, 0.038, 0.02, 0.03, 0.019, 0.037, 0.017, 0.014, 0.043, 0.025, 0.008, 0.019, 0.057, 0.015, 0.038, 0.025, 0.017, 0.014, 0.175]"
Increasing the share of plant-based food sold  The positive trend of customers choosing plant- based food continues. The share of sales of the  plant ball and veggie ball in IKEA restaurants  increased from 14% in FY21 to 17% within the  HUVUDROLL range and from 24% in FY21 to  26% in the Swedish Food Market,"[0.021, 0.015, 0.012, 0.045, 0.027, 0.043, 0.016, 0.029, 0.02, 0.077, 0.022, 0.022, 0.007, 0.047, 0.012, 0.009, 0.028, 0.083, 0.013, 0.031, 0.039, 0.095, 0.019, 0.059, 0.03, 0.021, 0.103]"
"The launch of the new LED range SOLHETTA  in October 2021 was a success, contributing  to improving the overall efficiency (in terms  of lumen per Watt) of our lighting range by  19% and a key contributor to reducing the  footprint of product use at home by 20%  compared to FY21","[0.062, 0.007, 0.033, 0.012, 0.017, 0.066, 0.007, 0.044, 0.093, 0.022, 0.034, 0.015, 0.043, 0.038, 0.005, 0.034, 0.018, 0.015, 0.024, 0.089, 0.06, 0.029, 0.022, 0.053, 0.063, 0.027, 0.017]"
"Increasing share of renewable electricity  for production in Poland and China The renewable electricity share for  production in China increased from 32% in  FY21 to 64%, while in Poland it increased  from 76% in FY21 to 84%. This resulted in the  climate footprint of electricity consumption  in China and Poland decreasing by 0","[0.031, 0.05, 0.038, 0.04, 0.045, 0.145, 0.01, 0.031, 0.087, 0.02, 0.088, 0.005, 0.037, 0.037, 0.008, 0.013, 0.017, 0.012, 0.014, 0.031, 0.029, 0.025, 0.024, 0.043, 0.017, 0.016, 0.025]"
"million tonnes CO2 eq. The development in  China was supported by the programme to  enable the purchase of renewable electricity  for suppliers, launched in FY21","[0.016, 0.023, 0.022, 0.05, 0.039, 0.026, 0.018, 0.029, 0.019, 0.071, 0.017, 0.037, 0.007, 0.052, 0.034, 0.012, 0.028, 0.098, 0.014, 0.023, 0.044, 0.06, 0.027, 0.04, 0.032, 0.017, 0.095]"
"23 - IKEA SUSTAINABILITY REPORT FY22 Towards the phase-out of coal- and  fossil oil-based fuels in production  An additional 12 suppliers have phased  out the use of coal on-site. Overall, a  reduction of one percentage point was  achieved. Since FY16, we have reduced  the use of coal- and fossil oil-based fuels  in production from 12% to 5%, with the  aim to reach zero by FY25","[0.009, 0.015, 0.012, 0.005, 0.018, 0.016, 0.032, 0.039, 0.009, 0.014, 0.016, 0.067, 0.02, 0.09, 0.134, 0.02, 0.023, 0.014, 0.1, 0.011, 0.026, 0.017, 0.035, 0.064, 0.02, 0.033, 0.075]"
"The IKEA business has committed to reach  zero-emissions solutions for all product  transports and home deliveries1 by calendar  year 2040 at the latest, through initiatives  EV100, EV100+ and Cargo Owners for Zero  Emission Vessels (coZEV). Not only will this  reduce our greenhouse gas emissions, but  also air pollution","[0.014, 0.018, 0.018, 0.037, 0.027, 0.029, 0.012, 0.026, 0.022, 0.079, 0.021, 0.034, 0.006, 0.046, 0.033, 0.008, 0.029, 0.088, 0.011, 0.027, 0.044, 0.085, 0.019, 0.041, 0.032, 0.023, 0.116]"
The efficiency of product transports  improved by 11% compared to FY21,"[0.012, 0.009, 0.033, 0.012, 0.018, 0.042, 0.014, 0.016, 0.032, 0.022, 0.199, 0.008, 0.085, 0.022, 0.033, 0.009, 0.013, 0.026, 0.014, 0.03, 0.013, 0.06, 0.034, 0.02, 0.056, 0.071, 0.014]"
improvement was driven by an increased  share of ocean transportation and the  high share (46%) of land intermodal3  transportation,"[0.052, 0.017, 0.033, 0.026, 0.023, 0.118, 0.004, 0.021, 0.154, 0.024, 0.054, 0.005, 0.024, 0.049, 0.009, 0.014, 0.018, 0.014, 0.018, 0.037, 0.035, 0.025, 0.017, 0.054, 0.04, 0.024, 0.023]"
The renewable electricity share for IKEA  retail and other operations increased  to 76% compared to 71% in FY21,"[0.005, 0.005, 0.015, 0.014, 0.109, 0.081, 0.033, 0.013, 0.029, 0.066, 0.025, 0.114, 0.022, 0.013, 0.08, 0.039, 0.016, 0.014, 0.038, 0.038, 0.062, 0.026, 0.025, 0.012, 0.01, 0.004, 0.03]"
"achieved 100% renewable electricity in  Austria and Spain (mainland), and made  significant progress in some markets,  especially China (from 8% in FY21 to 98%  in FY22)","[0.054, 0.016, 0.043, 0.053, 0.046, 0.037, 0.029, 0.024, 0.036, 0.032, 0.018, 0.032, 0.021, 0.09, 0.007, 0.038, 0.06, 0.021, 0.009, 0.073, 0.036, 0.02, 0.043, 0.012, 0.077, 0.016, 0.01]"
"Reaching our food waste reduction goal The IKEA business reached the goal of  reducing food waste from preparing  meals in IKEA restaurants4 globally by 50%  by the end of 2022 (54%), compared to  FY17. By the end of 2022, 91% of all IKEA  stores had food waste solutions in place  (2021: 89%)","[0.079, 0.015, 0.055, 0.029, 0.048, 0.052, 0.01, 0.022, 0.107, 0.028, 0.082, 0.021, 0.021, 0.036, 0.022, 0.032, 0.022, 0.017, 0.04, 0.02, 0.04, 0.042, 0.016, 0.059, 0.013, 0.011, 0.006]"
2 Transport efficiency is measured in relative terms as kilogram  CO2 eq emitted per transported tonne and kilometre,"[0.009, 0.008, 0.013, 0.024, 0.073, 0.064, 0.023, 0.017, 0.034, 0.106, 0.02, 0.073, 0.008, 0.032, 0.047, 0.018, 0.025, 0.035, 0.022, 0.031, 0.075, 0.051, 0.02, 0.028, 0.012, 0.008, 0.072]"
"3 Land intermodal transport refers to multiple modes of transport,  such as rail, barge or short sea used in combination with trucks","[0.045, 0.043, 0.022, 0.031, 0.029, 0.016, 0.037, 0.071, 0.03, 0.017, 0.021, 0.027, 0.06, 0.056, 0.007, 0.055, 0.017, 0.021, 0.01, 0.082, 0.02, 0.058, 0.083, 0.048, 0.027, 0.012, 0.004]"
"4 Specifically, food preparation in the IKEA restaurant, bistro,  Swedish café and co-worker restaurant","[0.013, 0.025, 0.036, 0.042, 0.048, 0.021, 0.019, 0.024, 0.023, 0.057, 0.011, 0.068, 0.01, 0.047, 0.075, 0.018, 0.038, 0.07, 0.018, 0.017, 0.05, 0.026, 0.033, 0.024, 0.032, 0.012, 0.094]"
